edep [MeV]
0.44510657
0.5515879
0.42784476
0.39596835
0.48812327
0.5846161
0.6220793
0.12388651
0.17364252
0.7891638
0.22634655
0.09125456
0.45872006
0.16448289
0.6551849
0.04165549
0.2659522
0.4519954
0.714386
0.041865777
0.33642274
0.17880997
0.17312926
0.11356873
0.5242948
0.002634559
0.031291068
0.5198493
0.54762506
0.010849302
0.49495295
0.16380996
0.06367053
0.14139146
0.100159794
0.7657578
0.023033503
0.75253016
0.11747212
0.77783245
0.781191
0.37534493
0.7796475
0.7707475
0.18709874
0.74626845
0.21409824
0.53812516
0.4187074
0.0056594373
0.31950653
0.5872967
0.691529
0.16575691
0.09313327
0.6856108
0.674587
0.6747337
0.7666078
0.13672656
0.7311644
0.62250036
0.42820787
0.4057073
0.064599074
0.08535068
0.75528264
0.6861227
0.46883288
0.3894777
0.6818961
0.78379726
0.39496157
0.2966602
0.35879505
0.097535454
0.40770596
0.6891584
0.054871313
0.17124504
0.5777915
0.34006497
0.58403844
0.1306247
0.31303388
0.5823058
0.4612831
0.746874
0.206963
0.22346237
0.5889507
0.0761579
0.770629
0.25709802
0.7571171
0.6113401
0.72954476
0.514696
0.12038451
0.063942894
0.7474125
0.059610456
0.75361466
0.21245305
0.3780396
0.7694404
0.74400604
0.04569818
0.2513063
0.48950648
0.2731726
0.64911836
0.7259473
0.09182584
0.6410255
0.5663783
0.03532397
0.77789766
0.6905648
0.7735417
0.36886877
0.6712975
0.14776397
0.52555853
0.48355612
0.105759196
0.25316694
0.51308876
0.6824638
0.33724764
0.4479637
0.19174159
0.45041192
0.7844298
0.2148657
0.39427623
0.68023324
0.03311379
0.6602976
0.13962027
0.4547283
0.4292778
0.2869513
0.7947284
0.16474034
0.6385226
0.2140204
0.3466251
0.06638658
0.45152125
0.596826
0.36833745
0.64353657
0.51963454
0.09826331
0.6415399
0.18567929
0.7220745
0.48859072
0.3716616
0.31043825
0.6363947
0.68558884
0.7433567
0.5357532
0.5716739
0.0040178588
0.15635663
0.6743729
0.7485721
0.27583796
0.7743738
0.059023824
0.731388
0.6841244
0.52080286
0.4752856
0.2094347
0.61948377
0.71097046
0.7234985
0.78057116
0.009057004
0.4302774
0.02972143
0.026012009
0.06089806
0.6420936
0.53989667
0.08753228
0.032945298
0.13322738
0.030866403
0.55126405
0.14196385
0.42711717
0.34261397
0.27664235
0.5475459
0.73524743
0.076216646
0.10464838
0.17360617
0.76789993
0.55037886
0.6371362
0.6508707
0.049450174
0.65471786
0.16191867
0.7927849
0.05862285
0.12689283
0.69601053
0.37633836
0.20576362
0.5954827
0.78770006
0.6966584
0.0049480163
0.78286606
0.034205217
0.77375674
0.1223732
0.718573
0.6399372
0.7211458
0.03748271
0.7416227
0.12108017
0.76355046
0.008344503
0.5752006
0.1400788
0.09476063
0.6969137
0.013356271
0.4590632
0.014792236
0.20324567
0.40192112
0.10892264
0.7937769
0.25141552
0.75366116
0.13018645
0.15960859
0.6152901
0.5489088
0.29685217
0.09465325
0.5008047
0.5099847
0.7781287
0.6838149
0.38895053
0.21641806
0.7211759
0.012693067
0.43904635
0.22186254
0.22112973
0.62874246
0.26689407
0.71124446
0.5983856
0.14416
0.61101764
0.4864893
0.7278865
0.14289156
0.13397658
0.081909716
0.40572536
0.3335205
0.49442762
0.06700268
0.72978175
0.6090583
0.6521207
0.65240526
0.11438269
0.14905193
0.55875576
0.2526548
0.751336
0.75832766
0.08409123
0.037896063
0.72229356
0.10683733
0.4167579
0.65704304
0.75965446
0.66866326
0.27412125
0.57632065
0.4713884
0.6142364
0.7110366
0.026035799
0.6802033
0.7207141
0.44442034
0.78236157
0.6175263
0.7839492
0.5865274
0.6272565
0.008387943
0.47186604
0.21467988
0.021450369
0.0655898
0.27383295
0.13273302
0.27941844
0.49853757
0.6695127
0.4872002
0.7388537
0.59281456
0.33379912
0.34297937
0.1635846
0.65527785
0.2177085
0.40328702
0.7439344
0.56630236
0.58970416
0.63868016
0.44512784
0.75786614
0.09511019
0.16791497
0.5076774
0.20197654
