edep [MeV]
0.62409955
0.1496917
0.52199537
0.70844364
0.12546873
0.7946712
0.010303134
0.2761255
0.3660185
0.14597918
0.17597924
0.6479363
0.6969587
0.6921432
0.6699977
0.23195662
0.52494895
0.34579468
0.05676175
0.11346764
0.56247145
0.083103955
0.047290884
0.45773593
0.53812516
0.3862875
0.16575691
0.5873773
0.77654326
0.068774186
0.7860849
0.18752468
0.13672656
0.08535068
0.2576893
0.05268362
0.77252483
0.48704258
0.65717214
0.2708827
0.57278514
0.06811308
0.17771374
0.44199574
0.69504064
0.48158905
0.75682974
0.7429624
0.049206726
0.40535954
0.69368124
0.7865637
0.039449196
0.6886061
0.67879206
0.55338216
0.20973086
0.2539247
0.42069852
0.3696825
0.34820879
0.52986276
0.6064742
0.09745365
0.047031183
0.60746926
0.45110852
0.35900503
0.04635374
0.082837984
0.34557354
0.04030298
0.45196903
0.7839557
0.67465305
0.5750924
0.71251255
0.3745643
0.410734
0.42728856
0.15259224
0.77596194
0.050612472
0.77628416
0.46534866
0.03298877
0.08107912
0.65768766
0.5001272
0.20878309
0.49518502
0.67290825
0.7110586
0.46191108
0.7697439
0.474877
0.08841706
0.43760693
0.09209004
0.52902704
0.6002645
0.62511474
0.40786007
0.12562212
0.21455638
0.56004286
0.24757272
0.01659238
0.67909616
0.10021315
0.7365663
0.78054386
0.1775032
0.53759474
0.65509146
0.044048008
0.7195432
0.469457
0.43262818
0.48231655
0.7405937
0.061475154
0.46725076
0.512
0.4251566
0.5726976
0.7416227
0.12108017
0.6503724
0.17150426
0.5099847
0.7121289
0.088898875
0.68632376
0.09172463
0.032061026
0.13380443
0.5168106
0.22112973
0.19651313
0.71124446
0.20258786
0.0015486861
0.71388036
0.23402679
0.2351333
0.39805585
0.6923729
0.69024456
0.7697122
0.560599
0.22895879
0.30155876
0.5174041
0.26743042
0.20117676
0.68737
0.057934433
0.5545305
0.22066054
0.4642255
0.78445894
0.07522342
0.3199735
0.14007723
0.6169435
0.7063037
0.17703083
0.6207218
0.6695127
0.6884354
0.59151363
0.079987995
0.60336953
0.75835645
0.11170901
0.10527138
0.75338197
0.3329215
0.7302618
0.69704306
0.2606986
0.1691777
0.6000895
0.040941615
0.42586008
0.35687697
0.738785
0.44325984
0.7958586
0.3953826
0.18702094
0.6193263
0.26749852
0.7577245
0.2970518
0.053168226
0.2207551
0.15586963
0.41873842
0.32119745
0.78066194
0.7964972
0.42423102
0.22370958
0.18027432
0.50777376
0.19308718
0.78371125
0.5561241
0.5623666
0.15265472
0.68371665
0.6891359
0.14317247
0.026055291
0.2165432
0.7387821
0.069993936
0.026780644
0.76248354
0.4135832
0.77289593
0.08791005
0.5919256
0.793359
0.38772443
0.24405503
0.6349143
0.32792386
0.26388726
0.6121382
0.75701135
0.69232273
0.35131884
0.040552013
0.7910542
0.03029253
0.76278055
0.0481695
0.15441063
0.6091269
0.09268357
0.00418181
0.05942675
0.52922606
0.5447863
0.46820265
0.6045046
0.4714107
0.78624445
0.78409874
0.4211261
0.03916689
0.22421603
0.7605174
0.43334717
0.4469848
0.6684695
0.6901369
0.22634757
0.75043976
0.11327986
0.08408498
0.41631392
0.3862296
0.11561876
0.4168917
0.69507456
0.15079854
0.6420312
0.37916043
0.22678274
0.40878895
0.32617387
0.42515782
0.7855866
0.78271264
0.610012
0.79445755
0.3433816
0.03752273
0.19567893
0.776023
0.4787392
0.73089075
0.7520338
0.34888634
0.6781845
0.08787528
0.7719825
0.7554696
0.005722232
0.07447858
0.4547313
0.034025215
0.7159188
0.7156874
0.4060856
0.66107684
0.67305005
0.41562656
0.7863872
0.49803686
0.06007025
0.5811655
0.60100776
0.12610756
0.71911263
0.10840468
0.039910056
0.7115208
0.14485703
0.70255995
0.60074127
0.021750849
0.52066565
0.46073452
0.5183706
0.1926932
0.7081909
0.10018535
0.788622
0.24354714
0.5630341
0.01842432
0.77154785
0.035935815
0.05407622
0.7875164
0.6809846
