edep [MeV]
0.31307223
0.02916498
0.08187989
0.10788485
0.3138578
0.2843697
0.027336761
0.2932767
0.3237332
0.027830398
0.33433786
0.02572423
0.24898075
0.015689118
0.04953251
0.14516243
0.05800596
0.31886673
0.061555825
0.0020409364
0.33221596
0.30507815
0.038960967
0.3363565
0.11456082
0.22822161
0.25912717
0.25335866
0.18179946
0.08136705
0.10460191
0.21746027
0.2564891
0.32010123
0.09662804
0.05620434
0.07586286
0.036910255
0.21201992
0.08551561
0.0074541634
0.14959092
0.19793227
0.011727328
0.08927467
0.34090096
0.16120584
0.1950121
0.25890356
0.24212736
0.30323
0.06559787
0.11756123
0.17994507
0.21898033
0.28872335
0.2979904
0.1077064
0.24762024
0.1287047
0.30983704
0.062199067
0.04994519
0.1441845
0.31059507
0.3286459
0.025983863
0.3347295
0.28444585
0.14161277
0.32682252
0.027859636
0.33557186
0.0034160353
0.21913454
0.31575134
0.04936753
0.078621924
0.25670838
0.33381468
0.22369415
0.10260806
0.07649943
0.056216422
0.122999415
0.32548437
0.32544363
0.21566612
0.04907625
0.03361172
0.277247
0.008574605
0.09681277
0.020968745
0.22923853
0.01628514
0.05459648
0.103927836
0.06937734
0.06609968
0.039680157
0.31127322
0.29488677
0.3289978
0.2671466
0.17892323
0.18720277
0.2753923
0.3102447
0.19964355
0.0039555486
0.10219571
0.16052201
0.20457141
0.14939037
0.073556006
0.32525
0.006765775
0.19160588
0.10007766
0.29101154
0.3385855
0.019529188
0.00962657
0.042037807
0.29640013
0.33140585
0.27446476
0.13850863
0.20836677
0.25266707
0.17326261
0.33795497
0.04941333
0.040732317
0.05978795
0.037227
0.07561088
0.27538124
0.08661361
0.07150681
0.32654968
0.08297269
0.33935678
0.029956063
0.062149886
0.043075237
0.27311727
0.06915068
0.3400397
0.33394444
0.032054093
0.33789054
0.25165793
0.32387686
0.085581675
0.027160684
0.14625691
0.26641008
0.2790673
0.0722087
0.08724665
0.04226024
0.046921235
0.091368385
0.26822877
0.09594998
0.2555674
0.031912457
0.061833218
0.043336663
0.10812962
0.0014030007
0.2094938
0.3035216
0.07106516
0.33631298
0.32074147
0.06748643
0.08943855
0.30021575
0.20232216
0.330342
0.012407791
0.07486455
0.06553847
0.18419942
0.2519127
0.32438478
0.27091122
0.0033381474
0.039032575
0.007546122
0.257906
0.055964362
0.24628109
0.052804835
0.08136954
0.2557119
0.09444179
0.2210961
0.2022267
0.15772493
0.26180154
0.3097798
0.06135986
0.047939636
0.32654935
0.015313878
0.023110952
0.17552479
0.28426936
0.09322392
0.16211443
0.27488717
0.15000947
0.0056157126
0.05763285
0.16749856
0.2752698
0.09928954
0.30264527
0.012958757
0.045455802
0.25741732
0.3130896
0.3360507
0.24030574
0.008166227
0.24077122
0.09961597
0.11765159
0.33091897
0.06651799
0.18242219
0.0
0.16270927
0.15235898
0.337149
0.27041864
0.010132159
0.11351279
0.28144205
0.09172011
0.190335
0.18710849
0.14039539
0.23095101
0.33995003
0.034684356
0.007796147
0.16073695
0.19498809
0.26320496
0.13239077
0.32144195
0.3080645
0.16944164
0.22039427
0.2853862
0.34239954
0.2252205
0.13961239
0.061696924
0.1901799
0.16394268
0.24689117
0.2095229
0.2272624
0.31510156
0.33954445
0.2868394
0.07859265
0.25126845
0.13684142
0.046079796
0.30923778
0.20560636
